TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.cs362.dominion.GameState,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,91,0.3,2,13,124,143862,1490035707038,0.29473684210526313,1111111111010000001111111110111111111111111111111111100011000000000000000000111010111001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.11428571428571428,1111111110111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000011101000,1.0,1111111111,0,0,10,4,0.41566265060240964,1111111111111111111011111111111100000000000000000000000000000000000000000000000000111111111111111011101000011100000100000000000000000000000001110011111111100101100000,0.21052631578947367,0010010010000001000,1.0,111111111,0.4444444444444444,100101100,0.09714285714285714,1111111111011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000010000000
