TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.mycompany.marksprousedominion.main,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9827586206896551,63,59
